ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
mehri-4785_torecovergetbacksmthtoransom-1,,mehri,4785_torecovergetbacksmthtoransom,fədō,fədoː,f ə d oː,,,1104,,^ f ə d oː $,default
jibbali-4786_toransomtorecoversmth-1,,jibbali,4786_toransomtorecoversmth,fédé,fédé,f é d é,,,1104,,^ f é d é $,default
soqotri-4787_tohelptoprovideabundantly-1,,soqotri,4787_tohelptoprovideabundantly,féde,féde,f é d e,,,1104,,^ f é d e $,default
pcs-4788_wagon-1,,pcs,4788_wagon,*ˁagal-at-,ʕagal-at-,ʕ a g a l a t,,,1105,,^ ʕ a g a l - a t - $,default
hebrew-4789_wagoncart-1,,hebrew,4789_wagoncart,ˁăgālā,ʕăgaːlaː,ʕ ă g aː l aː,,,1105,,^ ʕ ă g aː l aː $,default
syriac-4790_chariotwagon-1,,syriac,4790_chariotwagon,ˁāgaltā,ʕaːgaltaː,ʕ aː g a l t aː,,,1105,,^ ʕ aː g a l t aː $,default
arabic-4791_cart-1,,arabic,4791_cart,ˁaǯalat-,ʕagalat-,ʕ a g a l a t,,,1105,,^ ʕ a g a l a t - $,default
mehri-1194_wheel-1,,mehri,1194_wheel,ˀāgəlēt,ʔaːgəleːt,ʔ aː g ə l eː t,,,1105,,^ ʔ aː g ə l eː t $,default
pws-4792_inbymeansofinstrumental-1,,pws,4792_inbymeansofinstrumental,*bi/ba,bi,b i,,,1106,,^ b i $,default
ugaritic-4793_inthroughbyatwithinstrumentalfromoffromamong-1,,ugaritic,4793_inthroughbyatwithinstrumentalfromoffromamong,b,b,b,,,1106,,^ b $,default
phoenician-4794_infromamong-1,,phoenician,4794_infromamong,b,b,b,,,1106,,^ b $,default
hebrew-4795_inatwiththroughinstrumentalawayfrom-1,,hebrew,4795_inatwiththroughinstrumentalawayfrom,bə,bə,b ə,,,1106,,^ b ə $,default
syriac-4796_in-1,,syriac,4796_in,b-,b-,b,,,1106,,^ b - $,default
mandaic-4797_inbywithbymeansof-1,,mandaic,4797_inbywithbymeansof,"b-, ba-",b-,b,,,1106,,^ b - $,default
turoyo-4798_inin-1,,turoyo,4798_inin,b-,b-,b,,,1106,,^ b - $,default
arabic-4799_bythemeansofinwith-1,,arabic,4799_bythemeansofinwith,bi,bi,b i,,,1106,,^ b i $,default
sabaic-4800_inatwithby-1,,sabaic,4800_inatwithby,b,b,b,,,1106,,^ b $,default
minaean-4801_endansavecparaumoyendecontreinwithbybymeansofagainst-1,,minaean,4801_endansavecparaumoyendecontreinwithbybymeansofagainst,b,b,b,,,1106,,^ b $,default
minaean-4802_avecpourautourdewithforaround-1,,minaean,4802_avecpourautourdewithforaround,b-m,b-m,b m,,,1106,,^ b - m $,default
qatabanian-4803_inonbymeansofthrough-1,,qatabanian,4803_inonbymeansofthrough,b,b,b,,,1106,,^ b $,default
geez-4804_inatbywiththemeansofbecauseof-1,,geez,4804_inatbywiththemeansofbecauseof,ba,ba,b a,,,1106,,^ b a $,default
tigre-4805_inthroughwithby-1,,tigre,4805_inthroughwithby,ˀəb/bə-,ʔəb,ʔ ə b,,,1106,,^ ʔ ə b $,default
tigrinya-4806_inintoatonontoupon-1,,tigrinya,4806_inintoatonontoupon,ˀab,ʔab,ʔ a b,,,1106,,^ ʔ a b $,default
tigrinya-4807_inwithforbybymeansofbydintofbymeansofsayingwiththroughinthenameof-1,,tigrinya,4807_inwithforbybymeansofbydintofbymeansofsayingwiththroughinthenameof,bə,bə,b ə,,,1106,,^ b ə $,default
amharic-4808_withbymeansofoninatbythroughagainsttothedisadvantageordetrimentof-1,,amharic,4808_withbymeansofoninatbythroughagainsttothedisadvantageordetrimentof,-bb-,-bb-,b b,,,1106,,^ - b b - $,default
amharic-4809_bybymeansofwithininthenameofonatagainstthroughduetoontheoccasionofforwithprices-1,,amharic,4809_bybymeansofwithininthenameofonatagainstthroughduetoontheoccasionofforwithprices,bä,bæ,b æ,,,1106,,^ b æ $,default
harari-4810_withfrombyinonatthanratherthan-1,,harari,4810_withfrombyinonatthanratherthan,be,be,b e,,,1106,,^ b e $,default
gurage-4811_withinatbyoutoutoffrommorethan-1,,gurage,4811_withinatbyoutoutoffrommorethan,bä,bæ,b æ,,,1106,,^ b æ $,default
mehri-4812_ataboutbyinwith-1,,mehri,4812_ataboutbyinwith,bə-,bə-,b ə,,,1106,,^ b ə - $,default
jibbali-4813_ataboutbywithin-1,,jibbali,4813_ataboutbywithin,b-,b-,b,,,1106,,^ b - $,default
harsusi-4814_inwithby-1,,harsusi,4814_inwithby,b-/be-,b-,b,,,1106,,^ b - $,default
soqotri-4796_in-1,,soqotri,4796_in,be-,be-,b e,,,1106,,^ b e - $,default
ps-4815_tospeakemphaticallytopray-1,,ps,4815_tospeakemphaticallytopray,*bhl,bhl,b h l,,,1107,,^ b h l $,default
akkadian-4816_topraytotobeseechtosupplicate-1,,akkadian,4816_topraytotobeseechtosupplicate,baˀālu,baʔaːlu,b a ʔ aː l u,,,1107,,^ b a ʔ aː l u $,default
arabic-4817_tocurseviiitoaddresswithearnestenergeticsupplication-1,,arabic,4817_tocurseviiitoaddresswithearnestenergeticsupplication,bhl,bhl,b h l,,,1107,,^ b h l $,default
geez-761_tosay-1,,geez,761_tosay,bəhla,bəhla,b ə h l a,,,1107,,^ b ə h l a $,default
tigre-761_tosay-1,,tigre,761_tosay,belä,belæ,b e l æ,,,1107,,^ b e l æ $,default
tigrinya-761_tosay-1,,tigrinya,761_tosay,bälä,bælæ,b æ l æ,,,1107,,^ b æ l æ $,default
amharic-761_tosay-1,,amharic,761_tosay,alä,alæ,a l æ,,,1107,,^ a l æ $,default
argobba-4818_erwurdegenannthewascalled-1,,argobba,4818_erwurdegenannthewascalled,ɨbbehhal,ɨbbehhal,ɨ b b e h h a l,,,1107,,^ ɨ b b e h h a l $,default
harari-761_tosay-1,,harari,761_tosay,bāyä,baːjæ,b aː j æ,,,1107,,^ b aː j æ $,default
selti-761_tosay-1,,selti,761_tosay,bālä,baːlæ,b aː l æ,,,1107,,^ b aː l æ $,default
wolane-761_tosay-1,,wolane,761_tosay,balä,balæ,b a l æ,,,1107,,^ b a l æ $,default
zway-761_tosay-1,,zway,761_tosay,bālä,baːlæ,b aː l æ,,,1107,,^ b aː l æ $,default
chaha-761_tosay-1,,chaha,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
ezha-761_tosay-1,,ezha,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
endegen-761_tosay-1,,endegen,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
ennemor-761_tosay-1,,ennemor,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
gyeto-761_tosay-1,,gyeto,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
muher-761_tosay-1,,muher,761_tosay,beä,beæ,b e æ,,,1107,,^ b e æ $,default
masqan-761_tosay-1,,masqan,761_tosay,barä,baræ,b a r æ,,,1107,,^ b a r æ $,default
gogot-761_tosay-1,,gogot,761_tosay,bea,bea,b e a,,,1107,,^ b e a $,default
soddo-761_tosay-1,,soddo,761_tosay,balä,balæ,b a l æ,,,1107,,^ b a l æ $,default
mehri-1226_word-1,,mehri,1226_word,bəhlīt,bəhliːt,b ə h l iː t,,,1107,,^ b ə h l iː t $,default
jibbali-1226_word-1,,jibbali,1226_word,bεhlét,bεhlét,b ɛ h l é t,,,1107,,^ b ε h l é t $,default
ps-4819_tobeofbadqualitytobeputridtostink-1,,ps,4819_tobeofbadqualitytobeputridtostink,*bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
akkadian-4820_tosmellbadbeofbadquality-1,,akkadian,4820_tosmellbadbeofbadquality,baˀāšu,baʔaːʃu,b a ʔ aː ʃ u,,,1108,,^ b a ʔ aː ʃ u $,default
ugaritic-4821_tostink-1,,ugaritic,4821_tostink,bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
ugaritic-4822_badfoulsmelling-1,,ugaritic,4822_badfoulsmelling,bˀišt,bʔiʃt,b ʔ i ʃ t,,,1108,,^ b ʔ i ʃ t $,default
hebrew-4821_tostink-1,,hebrew,4821_tostink,bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
hebrew-4823_sourunripeberries-1,,hebrew,4823_sourunripeberries,bəˀūšīm,bəʔuːʃiːm,b ə ʔ uː ʃ iː m,,,1108,,^ b ə ʔ uː ʃ iː m $,default
officialaramaic-4824_badevil-1,,officialaramaic,4824_badevil,bˀyš,bʔjʃ,b ʔ j ʃ,,,1108,,^ b ʔ j ʃ $,default
biblicalaramaic-4825_tobebad-1,,biblicalaramaic,4825_tobebad,bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
palmyrean-4824_badevil-1,,palmyrean,4824_badevil,byš,bjʃ,b j ʃ,,,1108,,^ b j ʃ $,default
hatran-4824_badevil-1,,hatran,4824_badevil,bš,bʃ,b ʃ,,,1108,,^ b ʃ $,default
jewishpalestinianaramaic-4826_tobebadsick-1,,jewishpalestinianaramaic,4826_tobebadsick,bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
jewishbabylonianaramaic-4827_tobesickdispleased-1,,jewishbabylonianaramaic,4827_tobesickdispleased,bˀš,bʔʃ,b ʔ ʃ,,,1108,,^ b ʔ ʃ $,default
syriac-4828_tobebaddispleasetobeinabadconditiontobeinpaingrieve-1,,syriac,4828_tobebaddispleasetobeinabadconditiontobeinpaingrieve,be(ˀ)š,beʃ,b e ʃ,,,1108,,^ b e ʃ $,default
mandaic-4829_tobebadevil-1,,mandaic,4829_tobebadevil,biš,biʃ,b i ʃ,,,1108,,^ b i ʃ $,default
arabic-4830_tobeinastateofdistresspoverty-1,,arabic,4830_tobeinastateofdistresspoverty,bˀs,bʔs,b ʔ s,,,1108,,^ b ʔ s $,default
arabic-4831_veryevilorbadishe-1,,arabic,4831_veryevilorbadishe,biˀsa,biʔsa,b i ʔ s a,,,1108,,^ b i ʔ s a $,default
sabaic-3387_tobeevil-1,,sabaic,3387_tobeevil,bˀs₁,bʔs₁,b ʔ s ¹,,,1108,,^ b ʔ s ₁ $,default
qatabanian-4832_harmdamagemisfortune-1,,qatabanian,4832_harmdamagemisfortune,bˀs₁,bʔs₁,b ʔ s ¹,,,1108,,^ b ʔ s ₁ $,default
geez-4825_tobebad-1,,geez,4825_tobebad,bəˀsa,bəʔsa,b ə ʔ s a,,,1108,,^ b ə ʔ s a $,default
tigrinya-4833_togrowworsetodeteriorate-1,,tigrinya,4833_togrowworsetodeteriorate,bäˀasä,bæʔasæ,b æ ʔ a s æ,,,1108,,^ b æ ʔ a s æ $,default
amharic-4834_misermiserly-1,,amharic,4834_misermiserly,bis,bis,b i s,,,1108,,^ b i s $,default
amharic-4825_tobebad-1,,amharic,4825_tobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
argobba-4835_avaricious-1,,argobba,4835_avaricious,bis,bis,b i s,,,1108,,^ b i s $,default
selti-4836_avariciousgreedystingymiserl-1,,selti,4836_avariciousgreedystingymiserl,biss,biss,b i s s,,,1108,,^ b i s s $,default
selti-4837_tobecomeworsetobebad-1,,selti,4837_tobecomeworsetobebad,bāsä,baːsæ,b aː s æ,,,1108,,^ b aː s æ $,default
wolane-4838_avariciousgreedystingymiserly-1,,wolane,4838_avariciousgreedystingymiserly,bəs,bəs,b ə s,,,1108,,^ b ə s $,default
chaha-4837_tobecomeworsetobebad-1,,chaha,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
ezha-4837_tobecomeworsetobebad-1,,ezha,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
endegen-4837_tobecomeworsetobebad-1,,endegen,4837_tobecomeworsetobebad,baˀasä,baʔasæ,b a ʔ a s æ,,,1108,,^ b a ʔ a s æ $,default
ennemor-4837_tobecomeworsetobebad-1,,ennemor,4837_tobecomeworsetobebad,baˀasä,baʔasæ,b a ʔ a s æ,,,1108,,^ b a ʔ a s æ $,default
gyeto-4837_tobecomeworsetobebad-1,,gyeto,4837_tobecomeworsetobebad,baˀasä,baʔasæ,b a ʔ a s æ,,,1108,,^ b a ʔ a s æ $,default
muher-4837_tobecomeworsetobebad-1,,muher,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
masqan-4838_avariciousgreedystingymiserly-1,,masqan,4838_avariciousgreedystingymiserly,bəs,bəs,b ə s,,,1108,,^ b ə s $,default
masqan-4837_tobecomeworsetobebad-1,,masqan,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
gogot-4839_badavariciousgreedystingymiserly-1,,gogot,4839_badavariciousgreedystingymiserly,"bəs, bis",bəs,b ə s,,,1108,,^ b ə s $,default
gogot-4837_tobecomeworsetobebad-1,,gogot,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
soddo-4840_bad-1,,soddo,4840_bad,"bəs, bis",bəs,b ə s,,,1108,,^ b ə s $,default
soddo-4837_tobecomeworsetobebad-1,,soddo,4837_tobecomeworsetobebad,basä,basæ,b a s æ,,,1108,,^ b a s æ $,default
ps-4841_tobeashamed-1,,ps,4841_tobeashamed,*bwṯ,bwθ,b w θ,,,1109,,^ b w θ $,default
akkadian-4842_tocometoshame-1,,akkadian,4842_tocometoshame,bâšu,bâʃu,b â ʃ u,,,1109,,^ b â ʃ u $,default
ugaritic-4843_beashamed-1,,ugaritic,4843_beashamed,bṯ,bθ,b θ,,,1109,,^ b θ $,default
ugaritic-4844_shameshamelessness-1,,ugaritic,4844_shameshamelessness,bṯt,bθt,b θ t,,,1109,,^ b θ t $,default
hebrew-4843_beashamed-1,,hebrew,4843_beashamed,bwš,bwʃ,b w ʃ,,,1109,,^ b w ʃ $,default
hebrew-4845_shame-1,,hebrew,4845_shame,"būšā, bōšät",buːʃaː,b uː ʃ aː,,,1109,,^ b uː ʃ aː $,default
hebrew-4845_shame-2,,hebrew,4845_shame,bōšät,boːʃæt,b oː ʃ æ t,,,1109,,^ b oː ʃ æ t $,default
jewishpalestinianaramaic-4843_beashamed-1,,jewishpalestinianaramaic,4843_beashamed,bht,bht,b h t,,,1109,,^ b h t $,default
jewishbabylonianaramaic-4843_beashamed-1,,jewishbabylonianaramaic,4843_beashamed,bht,bht,b h t,,,1109,,^ b h t $,default
syriac-4846_tobeashamedtobeconfused-1,,syriac,4846_tobeashamedtobeconfused,bht,bht,b h t,,,1109,,^ b h t $,default
mandaic-4843_beashamed-1,,mandaic,4843_beashamed,bht,bht,b h t,,,1109,,^ b h t $,default
arabic-4847_calumnyslanderfalseaccusation-1,,arabic,4847_calumnyslanderfalseaccusation,buhtān-,buhtaːn-,b u h t aː n,,,1109,,^ b u h t aː n - $,default
ps-4848_toblowbreatheinflate-1,,ps,4848_toblowbreatheinflate,*npḫ,npx,n p x,,,1110,,^ n p x $,default
akkadian-4849_toblowsomethinghissetc-1,,akkadian,4849_toblowsomethinghissetc,napāḫu,napaːxu,n a p aː x u,,,1110,,^ n a p aː x u $,default
hebrew-4850_toblow-1,,hebrew,4850_toblow,npḥ,npħ,n p ħ,,,1110,,^ n p ħ $,default
syriac-4850_toblow-1,,syriac,4850_toblow,npḥ,npħ,n p ħ,,,1110,,^ n p ħ $,default
mandaic-4851_toblowupaflametofanaflametobreathefire-1,,mandaic,4851_toblowupaflametofanaflametobreathefire,nhp,nhp,n h p,,,1110,,^ n h p $,default
mandaic-4852_tobreatheoutfanwithbreathblowupinflate-1,,mandaic,4852_tobreatheoutfanwithbreathblowupinflate,"npa, nph",npa,n p a,,,1110,,^ n p a $,default
arabic-4853_todiffuseofodourtoblowofwind-1,,arabic,4853_todiffuseofodourtoblowofwind,nfḥ,nfħ,n f ħ,,,1110,,^ n f ħ $,default
arabic-4854_toblowwithmouth-1,,arabic,4854_toblowwithmouth,nfḫ,nfx,n f x,,,1110,,^ n f x $,default
geez-4855_toblowbreatheoninflatesoundaninstrumentblowahorntrumpet-1,,geez,4855_toblowbreatheoninflatesoundaninstrumentblowahorntrumpet,"nafḫa, nafḥa",nafxa,n a f x a,,,1110,,^ n a f x a $,default
tigre-4856_toblowinflate-1,,tigre,4856_toblowinflate,näfḥa,næfħa,n æ f ħ a,,,1110,,^ n æ f ħ a $,default
tigrinya-4857_soffiarepergonfiareotresuonarelatrombatoblowinordertoinflatetoplayatrumpet-1,,tigrinya,4857_soffiarepergonfiareotresuonarelatrombatoblowinordertoinflatetoplayatrumpet,näfḥē,næfħeː,n æ f ħ eː,,,1110,,^ n æ f ħ eː $,default
amharic-4858_toblowtoinflate-1,,amharic,4858_toblowtoinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
argobba-4850_toblow-1,,argobba,4850_toblow,näffaha,næffaha,n æ f f a h a,,,1110,,^ n æ f f a h a $,default
harari-4859_toinflateblowaninstrumentblowairintosomething-1,,harari,4859_toinflateblowaninstrumentblowairintosomething,näfaḥa,næfaħa,n æ f a ħ a,,,1110,,^ n æ f a ħ a $,default
selti-4860_toblowupblowaninstrumentinflate-1,,selti,4860_toblowupblowaninstrumentinflate,näfa,næfa,n æ f a,,,1110,,^ n æ f a $,default
wolane-4860_toblowupblowaninstrumentinflate-1,,wolane,4860_toblowupblowaninstrumentinflate,näfä,næfæ,n æ f æ,,,1110,,^ n æ f æ $,default
zway-4860_toblowupblowaninstrumentinflate-1,,zway,4860_toblowupblowaninstrumentinflate,näfä,næfæ,n æ f æ,,,1110,,^ n æ f æ $,default
chaha-4860_toblowupblowaninstrumentinflate-1,,chaha,4860_toblowupblowaninstrumentinflate,näfa,næfa,n æ f a,,,1110,,^ n æ f a $,default
ezha-4860_toblowupblowaninstrumentinflate-1,,ezha,4860_toblowupblowaninstrumentinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
endegen-4860_toblowupblowaninstrumentinflate-1,,endegen,4860_toblowupblowaninstrumentinflate,nfā,nfaː,n f aː,,,1110,,^ n f aː $,default
ennemor-4860_toblowupblowaninstrumentinflate-1,,ennemor,4860_toblowupblowaninstrumentinflate,näfā,næfaː,n æ f aː,,,1110,,^ n æ f aː $,default
gyeto-4860_toblowupblowaninstrumentinflate-1,,gyeto,4860_toblowupblowaninstrumentinflate,näfā,næfaː,n æ f aː,,,1110,,^ n æ f aː $,default
muher-4860_toblowupblowaninstrumentinflate-1,,muher,4860_toblowupblowaninstrumentinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
masqan-4860_toblowupblowaninstrumentinflate-1,,masqan,4860_toblowupblowaninstrumentinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
gogot-4860_toblowupblowaninstrumentinflate-1,,gogot,4860_toblowupblowaninstrumentinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
soddo-4860_toblowupblowaninstrumentinflate-1,,soddo,4860_toblowupblowaninstrumentinflate,näffa,næffa,n æ f f a,,,1110,,^ n æ f f a $,default
mehri-4856_toblowinflate-1,,mehri,4856_toblowinflate,nefḫ,nefx,n e f x,,,1110,,^ n e f x $,default
jibbali-4861_toblowinflatetoblowupacowsvaginatomakeitsmilkcome-1,,jibbali,4861_toblowinflatetoblowupacowsvaginatomakeitsmilkcome,nifḫ,nifx,n i f x,,,1110,,^ n i f x $,default
harsusi-4850_toblow-1,,harsusi,4850_toblow,nefōḫ,nefoːx,n e f oː x,,,1110,,^ n e f oː x $,default
arealreconstruction-4862_toblowthenose-1,,arealreconstruction,4862_toblowthenose,*npṭ,nptˤ,n p tˤ,,,1111,,^ n p tˤ $,default
arabic-3874_tosneeze-2,,arabic,3874_tosneeze,nfṭ,nftˤ,n f tˤ,,,1111,,^ n f tˤ $,default
geez-4862_toblowthenose-1,,geez,4862_toblowthenose,nafaṭa,nafatˤa,n a f a tˤ a,,,1111,,^ n a f a tˤ a $,default
ezha-4862_toblowthenose-1,,ezha,4862_toblowthenose,täraffäṭä,tæraffætˤæ,t æ r a f f æ tˤ æ,,,1111,,^ t æ r a f f æ tˤ æ $,default
muher-4862_toblowthenose-1,,muher,4862_toblowthenose,tänaffäṭä,tænaffætˤæ,t æ n a f f æ tˤ æ,,,1111,,^ t æ n a f f æ tˤ æ $,default
gogot-4862_toblowthenose-1,,gogot,4862_toblowthenose,täneffäṭa,tæneffætˤa,t æ n e f f æ tˤ a,,,1111,,^ t æ n e f f æ tˤ a $,default
soddo-4862_toblowthenose-1,,soddo,4862_toblowthenose,täniffäṭä,tæniffætˤæ,t æ n i f f æ tˤ æ,,,1111,,^ t æ n i f f æ tˤ æ $,default
mehri-4863_tosnort-1,,mehri,4863_tosnort,nfṭ,nftˤ,n f tˤ,,,1111,,^ n f tˤ $,default
jibbali-4864_towipeababysachildsnose-1,,jibbali,4864_towipeababysachildsnose,enféṭ,enfétˤ,e n f é tˤ,,,1111,,^ e n f é tˤ $,default
harsusi-4865_toblowonesnose-1,,harsusi,4865_toblowonesnose,entefōṭ,entefoːtˤ,e n t e f oː tˤ,,,1111,,^ e n t e f oː tˤ $,default
soqotri-4866_toblowonesnose-1,,soqotri,4866_toblowonesnose,nö́faṭ,nö́fatˤ,n ö́ f a tˤ,,,1111,,^ n ö́ f a tˤ $,default
pcs-4867_tobewhitebrightyellow-1,,pcs,4867_tobewhitebrightyellow,*byṣ̂,bjɬˤ,b j ɬˤ,,,1112,,^ b j ɬˤ $,default
arabic-2580_white-2,,arabic,2580_white,ˀabyaḍ-,ʔabjadˤ-,ʔ a b j a dˤ,,,1112,,^ ʔ a b j a dˤ - $,default
geez-506_yellow-1,,geez,506_yellow,beṣā,besˤaː,b e sˤ aː,,,1112,,^ b e sˤ aː $,default
tigre-4868_tobebrightbrilliant-1,,tigre,4868_tobebrightbrilliant,bäyyäṣä,bæjjæsˤæ,b æ j j æ sˤ æ,,,1112,,^ b æ j j æ sˤ æ $,default
amharic-506_yellow-1,,amharic,506_yellow,bəč̣a,bəč̣a,b ə č̣ a,,,1112,,^ b ə č̣ a $,default
pws-4869_tobefreshrawwet-1,,pws,4869_tobefreshrawwet,*ṭry,tˤrj,tˤ r j,,,1113,,^ tˤ r j $,default
ugaritic-4870_freshfood-1,,ugaritic,4870_freshfood,ṭry,tˤrj,tˤ r j,,,1113,,^ tˤ r j $,default
hebrew-4871_fresh-1,,hebrew,4871_fresh,ṭārī,tˤaːriː,tˤ aː r iː,,,1113,,^ tˤ aː r iː $,default
syriac-4872_freshrecent-1,,syriac,4872_freshrecent,ṭarrunā,tˤarrunaː,tˤ a r r u n aː,,,1113,,^ tˤ a r r u n aː $,default
arabic-4873_tobefreshjuicymoist-1,,arabic,4873_tobefreshjuicymoist,ṭrw,tˤrw,tˤ r w,,,1113,,^ tˤ r w $,default
geez-4874_rawcrude-1,,geez,4874_rawcrude,ṭərāy,tˤəraːj,tˤ ə r aː j,,,1113,,^ tˤ ə r aː j $,default
mehri-4875_togetwetdamptobefresh-1,,mehri,4875_togetwetdamptobefresh,ṭáyri,tˤájri,tˤ á j r i,,,1113,,^ tˤ á j r i $,default
jibbali-4876_tobedampfresh-1,,jibbali,4876_tobedampfresh,ṭériˀ,tˤériʔ,tˤ é r i ʔ,,,1113,,^ tˤ é r i ʔ $,default
pcs-4877_earthground-1,,pcs,4877_earthground,*ˀadamat-,ʔadamat-,ʔ a d a m a t,,,1114,,^ ʔ a d a m a t - $,default
hebrew-4877_earthground-1,,hebrew,4877_earthground,ˀădāmā,ʔădaːmaː,ʔ ă d aː m aː,,,1114,,^ ʔ ă d aː m aː $,default
syriac-4878_earthdust-1,,syriac,4878_earthdust,ˀadamtā,ʔadamtaː,ʔ a d a m t aː,,,1114,,^ ʔ a d a m t aː $,default
arabic-4879_theinteriorofearthorground-1,,arabic,4879_theinteriorofearthorground,ˀadamat-,ʔadamat-,ʔ a d a m a t,,,1114,,^ ʔ a d a m a t - $,default
pcs-3709_god-1,,pcs,3709_god,*ˀilāh-,ʔilaːh-,ʔ i l aː h,,,1115,,^ ʔ i l aː h - $,default
ugaritic-3709_god-1,,ugaritic,3709_god,ˀilh,ʔilh,ʔ i l h,,,1115,,^ ʔ i l h $,default
hebrew-3709_god-1,,hebrew,3709_god,ˀä̆lōah,ʔæ̆loːah,ʔ æ̆ l oː a h,,,1115,,^ ʔ æ̆ l oː a h $,default
syriac-3709_god-1,,syriac,3709_god,ˀalāhā,ʔalaːhaː,ʔ a l aː h aː,,,1115,,^ ʔ a l aː h aː $,default
turoyo-4880_gottgod-1,,turoyo,4880_gottgod,aloho,aloho,a l o h o,,,1115,,^ a l o h o $,default
arabic-3709_god-1,,arabic,3709_god,ˀilāh-,ʔilaːh-,ʔ i l aː h,,,1115,,^ ʔ i l aː h - $,default
arabic-4881_god-1,,arabic,4881_god,ˀallāh-,ʔallaːh-,ʔ a l l aː h,,,1115,,^ ʔ a l l aː h - $,default
sabaic-3709_god-1,,sabaic,3709_god,ˀlh,ʔlh,ʔ l h,,,1115,,^ ʔ l h $,default
minaean-3709_god-1,,minaean,3709_god,ˀlh,ʔlh,ʔ l h,,,1115,,^ ʔ l h $,default
qatabanian-3709_god-1,,qatabanian,3709_god,ˀlh,ʔlh,ʔ l h,,,1115,,^ ʔ l h $,default
ps-3709_god-1,,ps,3709_god,*ˀil-,ʔil-,ʔ i l,,,1116,,^ ʔ i l - $,default
akkadian-3709_god-1,,akkadian,3709_god,ilu,ilu,i l u,,,1116,,^ i l u $,default
hebrew-3709_god-2,,hebrew,3709_god,ˀēl,ʔeːl,ʔ eː l,,,1116,,^ ʔ eː l $,default
mehri-3709_god-1,,mehri,3709_god,ˀāl,ʔaːl,ʔ aː l,,,1116,,^ ʔ aː l $,default
jibbali-3709_god-1,,jibbali,3709_god,ˀɔ̄ẑ,ʔɔ̄ɬ̬ˤ,ʔ ɔ̄ ɬ̬ˤ,,,1116,,^ ʔ ɔ̄ ɬ̬ˤ $,default
ps-4850_toblow-1,,ps,4850_toblow,*nšb,nʃb,n ʃ b,,,1117,,^ n ʃ b $,default
akkadian-4882_toblowawaywinnow-1,,akkadian,4882_toblowawaywinnow,nasābu,nasaːbu,n a s aː b u,,,1117,,^ n a s aː b u $,default
hebrew-1202_window-2,,hebrew,1202_window,ˀäšnāb,ʔæʃnaːb,ʔ æ ʃ n aː b,,,1117,,^ ʔ æ ʃ n aː b $,default
hebrew-4850_toblow-2,,hebrew,4850_toblow,nšb,nʃb,n ʃ b,,,1117,,^ n ʃ b $,default
syriac-4850_toblow-2,,syriac,4850_toblow,nšb,nʃb,n ʃ b,,,1117,,^ n ʃ b $,default
arabic-4883_ivtobeviolentanddrivealongthedustandpebblesaboutwind-1,,arabic,4883_ivtobeviolentanddrivealongthedustandpebblesaboutwind,nsb,nsb,n s b,,,1117,,^ n s b $,default
tigre-4884_todrawphlegmupinthenose-1,,tigre,4884_todrawphlegmupinthenose,näsbä,næsbæ,n æ s b æ,,,1117,,^ n æ s b æ $,default
pws-4885_tobreatheblowexhalesmell-1,,pws,4885_tobreatheblowexhalesmell,*pḫ/ḥ,px,p x,,,1118,,^ p x $,default
hebrew-4886_tofantowaftthrough-1,,hebrew,4886_tofantowaftthrough,pwḥ,pwħ,p w ħ,,,1118,,^ p w ħ $,default
